,Unnamed: 0,Unnamed: 0.1,date,location,text
8478,8530,1379,05 07 2020 11 44,hyderabad india,rural students challenged corona pandemic e learning since cost divides society large
8495,8547,1396,05 07 2020 11 37,hyderabad india,rt 19k confirmed covid cases karnataka announces 33 hour long lockdown 20k confirmed cases least tests
8502,8554,1403,05 07 2020 11 31,hyderabad india,rt covid19 pandemic forced us find new ways amp new technology conduct businesses use dron
8517,8569,1418,05 07 2020 11 28,hyderabad india,rt watch farmers karnataka threw 100 litres milk express anger dairy selling
8537,8589,1438,05 07 2020 11 24,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8539,8591,1440,05 07 2020 11 23,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8599,8651,1500,05 07 2020 10 49,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
8633,8685,1534,05 07 2020 10 35,hyderabad india,rt thumbri karnataka covid19 update bangalore international exhibition centre tumkur road converted indi
8638,8690,1539,05 07 2020 10 31,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
8640,8692,1541,05 07 2020 10 31,hyderabad india,rt vs govt treat doctors nims amp hospitals little privileged treatment covid warriors goin
8648,8700,1549,05 07 2020 10 29,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8654,8706,1555,05 07 2020 10 27,hyderabad india,explainer swab test false negative amp false positive covid test accuracy covid test timings
8659,8711,1560,05 07 2020 10 26,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8661,8713,1562,05 07 2020 10 25,hyderabad india,whereiskcr hey blaming telangana first anything wanted 1 sta
8664,8716,1565,05 07 2020 10 25,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
8670,8722,1571,05 07 2020 10 23,hyderabad india,rt watch farmers karnataka threw 100 litres milk express anger dairy selling
8677,8729,1578,05 07 2020 10 20,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8702,8754,1603,05 07 2020 10 13,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8714,8766,1615,05 07 2020 10 11,hyderabad india,rt covid 19 presented opportunities reset reimagine key sectors use technology
8719,8771,1620,05 07 2020 10 09,hyderabad india,rt explainer swab test false negative amp false positive covid test accuracy covid test timings test
8744,8796,1645,05 07 2020 09 58,hyderabad ts india,rt high tests per million undertaken delhi must emulated states critical states must
8754,8806,1655,05 07 2020 09 54,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8765,8817,1666,05 07 2020 09 50,hyderabad india,covid19india covid worst coming god save india
8768,8820,1669,05 07 2020 09 49,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8769,8821,1670,05 07 2020 09 48,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8770,8822,1671,05 07 2020 09 48,hyderabad india,rt watch farmers karnataka threw 100 litres milk express anger dairy selling
8773,8825,1674,05 07 2020 09 47,hyderabad india,rt need press meet right follow kcr trs telangana covid corona memes meme
8781,8833,1682,05 07 2020 09 45,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8790,8842,1691,05 07 2020 09 42,hyderabad india,need press meet right follow kcr trs telangana covid corona
8791,8843,1692,05 07 2020 09 42,hyderabad india,rt great work india amp building 1000 bed covid19 hospital record time shri ji amp
8795,8847,1696,05 07 2020 09 41,hyderabad india,rt without medical breakthrough mit study says total number cases climb 200m 600m spring 2021
8800,8852,1701,05 07 2020 09 40,hyderabad india,rt mos sri garu stated india gave rs 215 crs covid19 assistance telangana cent
8813,8865,1714,05 07 2020 09 37,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8819,8871,1720,05 07 2020 09 35,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8820,8872,1721,05 07 2020 09 35,hyderabad india,rt watch farmers karnataka threw 100 litres milk express anger dairy selling
8829,8881,1730,05 07 2020 09 34,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8830,8882,1731,05 07 2020 09 34,hyderabad india,rt explainer swab test false negative amp false positive covid test accuracy covid test timings test
8832,8884,1733,05 07 2020 09 33,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8833,8885,1734,05 07 2020 09 33,hyderabad india,rt leading covid fight front indian scientist specialising genomics epigenetic
8849,8901,1750,05 07 2020 09 29,hyderabad india,rt great work india amp building 1000 bed covid19 hospital record time shri ji amp
8863,8915,1764,05 07 2020 09 24,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
8873,8925,1774,05 07 2020 09 21,hyderabad india,rt great work india amp building 1000 bed covid19 hospital record time shri ji amp
8876,8928,1777,05 07 2020 09 21,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
8877,8929,1778,05 07 2020 09 20,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8886,8938,1787,05 07 2020 09 15,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8901,8953,1802,05 07 2020 09 09,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8902,8954,1803,05 07 2020 09 08,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8906,8958,1807,05 07 2020 09 06,hyderabad india,succeed covid 19 3t strategy testing tracing amp treating th
8920,8972,1821,05 07 2020 09 01,hyderabad india,rt check percentage cyber threats commenced month threatsploit adversary report june 2020 briskinfo
8926,8978,1827,05 07 2020 09 00,hyderabad india,rt india update covid
8934,8986,1835,05 07 2020 08 58,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8940,8992,1841,05 07 2020 08 56,hyderabad india,dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charg
8941,8993,1842,05 07 2020 08 56,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8946,8998,1847,05 07 2020 08 53,hyderabad india,whereiskcr looks like government clear action plan deal covid 19 rajender fai
8956,9008,1857,05 07 2020 08 50,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
8957,9009,1858,05 07 2020 08 50,hyderabad india,rt single day record spike covid death andhrapradesh state active cases crossed 10k mark 14 deaths 9
8961,9013,1862,05 07 2020 08 49,hyderabad india,single day record spike covid death andhrapradesh state active cases crossed 10k mark 14 deaths
8963,9015,1864,05 07 2020 08 48,hyderabad india,rt 19k confirmed covid cases karnataka announces 33 hour long lockdown 20k confirmed cases least tests
8978,9030,1879,05 07 2020 08 40,hyderabad india,rt great work india amp building 1000 bed covid19 hospital record time shri ji amp
8991,9043,1892,05 07 2020 08 37,hyderabad india,explainer swab test false negative amp false positive covid test accuracy covid test timings
8995,9047,1896,05 07 2020 08 35,hyderabad india,rt iit gandhinagar team develops ai based tool detect covid 19 infection chest x ray story
9007,9059,1908,05 07 2020 08 31,hyderabad india,great work india amp building 1000 bed covid19 hospital record time shri
9011,9063,1912,05 07 2020 08 30,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9017,9069,1918,05 07 2020 08 29,hyderabad india,india update covid
9040,9092,1941,05 07 2020 08 22,hyderabad india,people infected hiv aids face high risk fatality unable undergo regular blood tests che
9047,9099,1948,05 07 2020 08 21,hyderabad india,mos sri garu stated india gave rs 215 crs covid19 assistance telangan
9056,9108,1957,05 07 2020 08 18,hyderabad india,bring presidential rule telangana india bjp
9063,9115,1964,05 07 2020 08 16,hyderabad telangana india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9090,9142,1991,05 07 2020 08 11,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9105,9157,2006,05 07 2020 08 08,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9112,9164,2013,05 07 2020 08 05,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9129,9181,2030,05 07 2020 08 03,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9137,9189,2038,05 07 2020 08 01,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
9140,9192,2041,05 07 2020 08 00,hyderabad india,whereiskcr ji ji situation telangana private hospitals looting people
9148,9200,2049,05 07 2020 07 58,hyderabad india,wow authorities playing sentiments covaxin covid covid19vaccine
9152,9204,2053,05 07 2020 07 58,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9155,9207,2056,05 07 2020 07 57,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9159,9211,2060,05 07 2020 07 57,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9161,9213,2062,05 07 2020 07 56,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9162,9214,2063,05 07 2020 07 56,gudur hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9169,9221,2070,05 07 2020 07 55,hyderabad india,rt dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charged h
9170,9222,2071,05 07 2020 07 55,hyderabad india,dr sultana covid warrior working government hospital alleged thumbay hospital chaderghat charg
9219,9271,2120,05 07 2020 07 41,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9220,9272,2121,05 07 2020 07 40,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9223,9275,2124,05 07 2020 07 39,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9226,9278,2127,05 07 2020 07 37,hyderabad india,rt pvt hospitals test promptly employees amp health care staff esp c fever flu like symptoms need
9227,9279,2128,05 07 2020 07 37,hyderabad india,rt laxity still prevailing hyd pvt hospitals must follow sops dealing covid pts let screening employees
9229,9281,2130,05 07 2020 07 36,hyderabad india,rt rajender genetic material sars cov 2 confused viruses covid rt pcr highly specif
9235,9287,2136,05 07 2020 07 33,hyderabad telangana india,delhi lg anilbaijal inaugurates world largest covid care centre tv9telugu tv9news
9245,9297,2146,05 07 2020 07 30,hyderabad india,rajender commendable
9250,9302,2151,05 07 2020 07 28,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9251,9303,2152,05 07 2020 07 28,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9258,9310,2159,05 07 2020 07 25,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9269,9321,2170,05 07 2020 07 22,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9276,9328,2177,05 07 2020 07 20,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9282,9334,2183,05 07 2020 07 20,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9301,9353,2202,05 07 2020 07 11,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9306,9358,2207,05 07 2020 07 08,hyderabad india,rt hello urgently need plasma blood group covid recovered patient treated corona neg
9373,9425,2274,05 07 2020 06 42,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9374,9426,2275,05 07 2020 06 42,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9375,9427,2276,05 07 2020 06 41,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9376,9428,2277,05 07 2020 06 41,hyderabad india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9387,9439,2288,05 07 2020 06 37,hyderabad india uppal snc,andhra pradesh completed 10 lakhs covid test people leader ysjaganmarkgovernance
9478,9530,2379,05 07 2020 06 01,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9488,9540,2389,05 07 2020 05 57,hyderabad india,district overview covid 19 correspondent siddipet sdpt
9500,9552,2401,05 07 2020 05 50,hyderabad india,rt senior citizen death police question doctors staff covid 19 hospital via
9529,9581,2430,05 07 2020 05 37,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9531,9583,2432,05 07 2020 05 35,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9546,9598,2447,05 07 2020 05 29,hyderabad india,rt online kerala alluarjun fans honoured students grabbed high grades sslc examination congratulations future leader
9549,9601,2450,05 07 2020 05 27,hyderabad india,rt 19k confirmed covid cases karnataka announces 33 hour long lockdown 20k confirmed cases least tests
9552,9604,2453,05 07 2020 05 26,hyderabad india,rt 19k confirmed covid cases karnataka announces 33 hour long lockdown 20k confirmed cases least tests
9555,9607,2456,05 07 2020 05 25,hyderabad india,19k confirmed covid cases karnataka announces 33 hour long lockdown 20k confirmed cases least te
9617,9669,2518,05 07 2020 04 59,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
9654,9706,2555,05 07 2020 04 39,hyderabad india,rt 6 73 lakh total covid cases 4 09 lakh patients cured really encouraging heartening
9662,9714,2563,05 07 2020 04 36,hyderabad india,6 73 lakh total covid cases 4 09 lakh patients cured really encouraging heartening
9676,9728,2577,05 07 2020 04 26,hyderabad india,rajender nhrc india request
9712,9764,2613,05 07 2020 04 00,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9719,9771,2620,05 07 2020 03 53,india hyderabad,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
9727,9779,2628,05 07 2020 03 44,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9735,9787,2636,05 07 2020 03 38,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9740,9792,2641,05 07 2020 03 34,hyderabad india,rt thnews new covid 19 cases telangana july 4 1850 deaths 5 total cases 22312 active cases 10487 discharged 11537
9743,9795,2644,05 07 2020 03 33,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
9747,9799,2648,05 07 2020 03 31,hyderabad india,rt digital health space ransomware cyberattacks cyberattacks increased covid covidpandemic hitsm himss
9757,9809,2658,05 07 2020 03 27,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9765,9817,2666,05 07 2020 03 22,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
9772,9824,2673,05 07 2020 03 17,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9833,9885,2734,05 07 2020 02 18,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9844,9896,2745,05 07 2020 02 07,hyderabad india,rt friend mother refused treatment govt hospital kadapa suspecting covid despite family infor
9864,9916,2765,05 07 2020 01 46,hyderabad telangana india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
9878,9930,2779,05 07 2020 01 29,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9924,9976,10,04 07 2020 23 27,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
9928,9980,14,04 07 2020 23 02,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
9939,9991,27,04 07 2020 22 04,hyderabad india,virus whose fatality rate comparable seasonal flu hyped extent sars cov 2 n
9957,10009,46,04 07 2020 20 49,hyderabad india,rt kamath 1 n telangana government impose lockdown control covid spread people take initiative thems
9977,10029,66,04 07 2020 20 06,hyderabad india,rt covid infection catch say china
9986,10038,75,04 07 2020 19 52,hyderabad india,rt telangana updates covid19 coronavirus covid 19 covid virus
10034,10086,123,04 07 2020 18 57,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
10043,10095,132,04 07 2020 18 49,hyderabad india,freak seen movie shoots allowed period disrespectful
10057,10109,146,04 07 2020 18 35,hyderabad telangana india,rt covid 19 responsible managing pandemic national state district local level focus
10068,10120,157,04 07 2020 18 28,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
10087,10139,176,04 07 2020 18 14,hyderabad india,succeed covid 19 3t strategy testing tracing amp treating moment act
10095,10147,184,04 07 2020 18 11,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
10119,10171,208,04 07 2020 17 59,hyderabad india,rt high tests per million undertaken delhi must emulated states critical states must
10144,10196,233,04 07 2020 17 41,hyderabad india,rt hearing many myths covid 19 would like quickly clear record coronavirus go away sumer
10177,10229,266,04 07 2020 17 15,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10197,10249,286,04 07 2020 16 59,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10200,10252,289,04 07 2020 16 57,hyderabad india,rt us said getting vaccine ready month elite class would gone gaga appre
10235,10287,324,04 07 2020 16 47,hyderabad india,rt great see contactless thermo metres put efficient use amp team thanks dr viju j
10274,10326,363,04 07 2020 16 29,hyderabad india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10290,10342,379,04 07 2020 16 23,hyderabad india,quarantine countries vs india justforfun covid india telangana indiafirst hindicheenibyebye
10308,10360,397,04 07 2020 16 13,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10309,10361,398,04 07 2020 16 13,hyderabad india,rt let embrace season 3 greenindiachallenge amid covid situation let us reconnect nature
10314,10366,403,04 07 2020 16 11,hyderabad india,rt happy fourth july everyone united states fourthofjuly usa holiday getalexio quarantine covid19 corona
10325,10377,414,04 07 2020 16 04,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10330,10382,419,04 07 2020 16 02,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10338,10390,427,04 07 2020 15 59,hyderabad india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10353,10405,442,04 07 2020 15 54,hyderabad india,rt lalpathlab suraksha stopped testing covid someone please help giving info centr
10355,10407,444,04 07 2020 15 52,hyderabad india,22 000 covid cases far telangana 11 000 reported 10 days required find 11 0
10394,10446,483,04 07 2020 15 33,hyderabad india,rt thnews new covid 19 cases telangana july 4 1850 deaths 5 total cases 22312 active cases 10487 discharged 11537
10443,10495,532,04 07 2020 15 09,hyderabad india,rajender
10455,10507,544,04 07 2020 15 04,hyderabad india,telangana active cases cross 10k mark 10 487 hyderabad records highest 1572 covid 19 cases 5 death al
10477,10529,566,04 07 2020 14 52,hyderabad india,rt govt fudging positive cases also fudging covid 19 deaths imposehealthemergencyintelangana
10480,10532,569,04 07 2020 14 51,hyderabad telangana india,govt fudging positive cases also fudging covid 19 deaths imposehealthemergencyintelangana
10554,10606,643,04 07 2020 14 14,hyderabad india,rt ji things hunky dory covid response released daily cov
10604,10656,693,04 07 2020 13 55,hyderabad india,rt ankush urgently need plasma covid 19 patient balaji hospital paschim vihar delhi leads helpful
10680,10732,769,04 07 2020 13 31,hyderabad india,rt pls use website register swab collection covid test pls experience symptoms
10725,10777,814,04 07 2020 13 18,hyderabad india,rt hopeful news india officially crossed 6 lakh mark covid cases jump 20 000 cases pas
10804,10856,893,04 07 2020 13 01,hyderabad india,rt pls use website register swab collection covid test pls experience symptoms
10824,10876,913,04 07 2020 12 54,hyderabad india,rt pls use website register swab collection covid test pls experience symptoms
10843,10895,932,04 07 2020 12 50,hyderabad india,rt hear reverse engineering covid vaccine india picked announcement date first bas ab vaccine banana n
10865,10917,954,04 07 2020 12 39,hyderabad india,rt shameful indianarmy justify use additional space accommodate injured sighting covid protocols
10870,10922,959,04 07 2020 12 38,hyderabad india,rt tragedy follow page fun motivation entertainment covid coronamemes stay
10895,10947,984,04 07 2020 12 29,hyderabad india,rt icmr said process expedite clinical trial potential covid 19 vaccine exactly accordance wi
10948,11000,1037,04 07 2020 12 07,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
10960,11012,1049,04 07 2020 12 03,hyderabad india,rt shocking 56 year old man found dead beside table body unattended 36 hours people wer
10977,11029,1066,04 07 2020 11 56,hyderabad india,rt bloody hell us going another child brutally raped murdered know world
10987,11039,1076,04 07 2020 11 53,hyderabad india,rt madurai reporting less 300 cases day average one week lockdown monday chennai reporting 2000
11019,11071,1108,04 07 2020 11 39,hyderabad india,rt accountants help companies set strategy deal coronavirus taxplanning taxprepa
11054,11106,1143,04 07 2020 11 26,hyderabad india,watch plight covid 19 patients gandhi hospital patients covid 19 gandhihospital hyderabad telangana
11065,11117,1154,04 07 2020 11 24,hyderabad india,rt yeh electricity bill nahi aaya aaj actually heart attack covid gift given state government
11074,11126,1163,04 07 2020 11 15,hyderabad india,rt shocking 56 year old man found dead beside table body unattended 36 hours people wer
11101,11153,1190,04 07 2020 11 05,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11119,11171,1208,04 07 2020 10 54,hyderabad india,
11136,11188,1225,04 07 2020 10 44,hyderabad ap india,rt watch senior citizen infected covid admitted gandhi hospital cured scheduled dis
11149,11201,1238,04 07 2020 10 39,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11150,11202,1239,04 07 2020 10 39,hyderabad india,rt india dhanvantri rath taking non covid healthcare services peoples doorsteps ahmedabad 120 dhanvantri raths vans acro
11152,11204,1241,04 07 2020 10 38,hyderabad india,rt yeh electricity bill nahi aaya aaj actually heart attack covid gift given state government
11157,11209,1246,04 07 2020 10 36,hyderabad india,rt watch senior citizen infected covid admitted gandhi hospital cured scheduled dis
11160,11212,1249,04 07 2020 10 35,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11181,11233,1270,04 07 2020 10 26,hyderabad india,rt hospitals delivering accurate covid results around india giving wrong results telangana ir
11189,11241,1278,04 07 2020 10 21,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11301,11353,1390,04 07 2020 09 41,hyderabad india,rt shameful indianarmy justify use additional space accommodate injured sighting covid protocols
11400,11452,1489,04 07 2020 09 07,hyderabad india,rt covid 19 responsible managing pandemic national state district local level focus
11411,11463,1500,04 07 2020 09 04,hyderabad india,rt hello urgently need plasma blood group covid recovered patient treated corona neg
11412,11464,1501,04 07 2020 09 04,hyderabad india,rt 765 new covid cases 12 deaths reported last 24hrs andhrapradesh 24 962 samples tested across
11419,11471,1508,04 07 2020 09 02,hyderabad india,rt dangerous complete violation social distancing juria assam several thousands people gathered funeral funct
11437,11489,1526,04 07 2020 08 56,hyderabad india,rt bhiwandi emerged covid hotspot turning maharashtra newest challenge 17 covid19
11441,11493,1530,04 07 2020 08 56,hyderabad india kakinada,rt covid 19 responsible managing pandemic national state district local level focus
11449,11501,1538,04 07 2020 08 54,hyderabad india,happening hyderabad wrt covid someone know tested positive asymptomatic case nearly 10 days ago
11450,11502,1539,04 07 2020 08 54,hyderabad india,rt covid 19 responsible managing pandemic national state district local level focus
11474,11526,1563,04 07 2020 08 48,hyderabad india,rt watch mumbai young restless covid warriors raise funds lift spirits
11479,11531,1568,04 07 2020 08 46,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11496,11548,1585,04 07 2020 08 44,hyderabad india,work home work working workfromhome workingfromhome workinprogress workplace workenvironment
11507,11559,1596,04 07 2020 08 42,hyderabad india,rajender family got covid positive milk business
11511,11563,1600,04 07 2020 08 40,hyderabad india,rt director public health telangana created new 150 oxygen lines 500 oxygen lines given permissi
11547,11599,1636,04 07 2020 08 30,hyderabad india,watch employee hmwssb washes legs water supplies public hmwssb employee viralvideo
11566,11618,1655,04 07 2020 08 28,hyderabad india,765 new covid cases 12 deaths reported last 24hrs andhrapradesh 24 962 samples tested ac
11606,11658,1695,04 07 2020 08 14,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11629,11681,1718,04 07 2020 08 08,hyderabad india,testing capacity telangana 23 pvt labs permission test covid suspects 13 labs showed discreprencies
11638,11690,1727,04 07 2020 08 06,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11642,11694,1731,04 07 2020 08 05,hyderabad india,director public health telangana created new 150 oxygen lines 500 oxygen lines given perm
11654,11706,1743,04 07 2020 08 02,hyderabad india,director public health telangana created new 150 oxygen lines 500 oxygen lines given perm
11657,11709,1746,04 07 2020 08 01,hyderabad india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11688,11740,1777,04 07 2020 07 54,hyderabad india,rt ravi tested postive covid
11708,11760,1797,04 07 2020 07 49,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11717,11769,1806,04 07 2020 07 46,hyderabad india,telanganacovidfailure trs leader tested positive hospital admitted admi
11736,11788,1825,04 07 2020 07 39,hyderabad india,ravi tested postive covid
11772,11824,1861,04 07 2020 07 28,hyderabad india,scary situation denying medicine delivery home covis homes expose risk covid spread
11801,11853,1890,04 07 2020 07 14,hyderabad india,yeah one friend fever cough n breathing problem struggled days test
11805,11857,1894,04 07 2020 07 12,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11816,11868,1905,04 07 2020 07 02,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11818,11870,1907,04 07 2020 07 01,hyderabad india,ysjagan submissive ga undipoi pressmeet lo utterfailure ayina pakka state minister comment chesina okka retart iv
11826,11878,1915,04 07 2020 06 57,hyderabad india,rt telangana crossed 1 lakh covid test 1892 new cases highest ever 8 dead also 1126 discharged highest miss
11861,11913,1950,04 07 2020 06 40,hyderabad india,sanitization especially important present times info buy armor8
11870,11922,1959,04 07 2020 06 34,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11910,11962,1999,04 07 2020 06 16,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11914,11966,2003,04 07 2020 06 14,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11919,11971,2008,04 07 2020 06 13,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11924,11976,2013,04 07 2020 06 12,hyderabad india,rt telangana crossed 1 lakh covid test 1892 new cases highest ever 8 dead also 1126 discharged highest miss
11933,11985,2022,04 07 2020 06 10,hyderabad india,rt shocking 56 year old man found dead beside table body unattended 36 hours people wer
11934,11986,2023,04 07 2020 06 09,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11937,11989,2026,04 07 2020 06 07,hyderabad india,rt bunny sonu homeminister got positive hospital admitted sir admitted corporate
11940,11992,2029,04 07 2020 06 06,www usa hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
11943,11995,2032,04 07 2020 06 05,hyderabad india,shocking 56 year old man found dead beside table body unattended 36 hours people
11953,12005,2042,04 07 2020 05 59,hyderabad india,rt missing telangana health bulletin curious know official bulletin say social media revelation
11959,12011,2048,04 07 2020 05 56,hyderabad india,district overview covid 19 correspondent hyderabad hyd
11962,12014,2051,04 07 2020 05 54,hyderabad india,rt highest spike reported covid cases india 22324 new cases reported last 24 hours 18669 deaths due coronavi
11972,12024,2061,04 07 2020 05 48,hyderabad india,rt highest spike reported covid cases india 22324 new cases reported last 24 hours 18669 deaths due coronavi
11973,12025,2062,04 07 2020 05 47,hyderabad india,rt highest spike reported covid cases india 22324 new cases reported last 24 hours 18669 deaths due coronavi
11995,12047,2084,04 07 2020 05 34,hyderabad india,rt bunny sonu homeminister got positive hospital admitted sir admitted corporate
12005,12057,2094,04 07 2020 05 29,hyderabad india,rt even though 62 5 total covid19 cases state 16 45 years age group important every
12027,12079,2116,04 07 2020 05 19,hyderabad india,rt types vaccine amp potential vaccine covid
12028,12080,2117,04 07 2020 05 18,hyderabad india,rt hospitals delivering accurate covid results around india giving wrong results telangana ir
