,Unnamed: 0,Unnamed: 0.1,date,location,text
9237,9289,2138,05 07 2020 07 32,bengaluru india,rt karnataka government reversed decision labs allowed share covid test results awaiting persons r
9284,9336,2185,05 07 2020 07 18,bengaluru india,rt high tests per million undertaken delhi must emulated states critical states must
9290,9342,2191,05 07 2020 07 16,bengaluru south india,rt covid 19 tamilnadu kamalhaasan naametheervu initiative receives 50 000 calls launches website chennai news time
9325,9377,2226,05 07 2020 06 58,bengaluru india,rt afwa mukkam area committee donated smartphones needy people online classes going covid 19 pan
9334,9386,2235,05 07 2020 06 56,bengaluru india,rt high tests per million undertaken delhi must emulated states critical states must
9346,9398,2247,05 07 2020 06 52,bengaluru india,rt covid 19 wards victoria hospital high strung engulfed flurry activity hospital changed
9349,9401,2250,05 07 2020 06 52,west bengal india,rt 1 n sadarpranam krishnan ishvara within u amp china employees absolutely correct amp
9359,9411,2260,05 07 2020 06 49,bengaluru india,expert frauds kept pointing airline refund delay took lot efforts get c
9381,9433,2282,05 07 2020 06 39,bengaluru india,rt covid symptoms getting beds hospitals need know hospital go call 1912 dedi
9383,9435,2284,05 07 2020 06 39,bengaluru india,last item coomikapoor column speaks masterful handling covid numbers
9414,9466,2315,05 07 2020 06 26,bengaluru india,rt covid 19 euthanise beast exaggeration new indian express expose promoting nemesis numbers bharat
9421,9473,2322,05 07 2020 06 23,bengaluru india,rt high tests per million undertaken delhi must emulated states critical states must
9456,9508,2357,05 07 2020 06 13,bengaluru india,rt test results covid patients conveyed utmost privacy way infected picked
9459,9511,2360,05 07 2020 06 09,bengaluru india,rt health secretary director medical education dean rmo officials met office
9464,9516,2365,05 07 2020 06 05,bengaluru india,rt hello urgently need plasma blood group covid recovered patient treated corona neg
9470,9522,2371,05 07 2020 06 03,bengaluru india,although living virus new normal standard precautions surging covid cases
9476,9528,2377,05 07 2020 06 01,bengaluru south india,rt story today death reconciliation committee submits report tngovt sources health dept amp dph say report f
9477,9529,2378,05 07 2020 06 01,bengaluru karnataka india,someone afraid times covid times covid19 virus af
9479,9531,2380,05 07 2020 06 00,bengaluru india,rt come contact bbmp engineer tested positive covid isolated past 4 days
9483,9535,2384,05 07 2020 06 00,bengaluru india,space startups india showcase resiliency amidst covid disruption hindu covers stories compani
9489,9541,2390,05 07 2020 05 55,bengaluru india,rt big whistlepodu real supermen wonder women give everything day day medics
9526,9578,2427,05 07 2020 05 39,bengaluru india,rt delhi lg anil baijal inaugurated 10 000 bed sardar patel covid care centre largest kind world radha
9536,9588,2437,05 07 2020 05 33,west bengal india,rt hindu india 60 covid 19 patients least one co morbidity nearly 78 50 says data id
9561,9613,2462,05 07 2020 05 23,bengaluru india,rt dangerous complete violation social distancing juria assam several thousands people gathered funeral funct
9572,9624,2473,05 07 2020 05 18,bengaluru india,rt bellarajesh model tamilnadu stop case came field changed
9596,9648,2497,05 07 2020 05 09,bengaluru india,india reach russia know covid treatment pattern amp medicines r using russia
9635,9687,2536,05 07 2020 04 48,bengaluru india,rt friend mother refused treatment govt hospital kadapa suspecting covid despite family infor
9653,9705,2554,05 07 2020 04 40,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
9661,9713,2562,05 07 2020 04 37,bengaluru india,rt high tests per million undertaken delhi must emulated states critical states must
9720,9772,2621,05 07 2020 03 52,west bengal india,rt result coordinated steps taken india along states uts containment amp management covid 19
9759,9811,2660,05 07 2020 03 25,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
9800,9852,2701,05 07 2020 02 51,bengaluru south india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
9804,9856,2705,05 07 2020 02 45,bengaluru india,rt tnie much loved amp prominent platform artisan products blor mg road central cottage emporium shutting shop high rent
9805,9857,2706,05 07 2020 02 44,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
9858,9910,2759,05 07 2020 01 54,bengaluru india,provide coverage plight doctors amp medical staff provided defective ppe mask kims
9866,9918,2767,05 07 2020 01 45,bengaluru india,india sudhakar india mayor
9868,9920,2769,05 07 2020 01 42,bengaluru india,india mayor
9890,9942,2791,05 07 2020 01 14,west bengal india,rt onthisday meet scientist sir isaac newton reach us nuclearpower nuclearenergy ever
9931,9983,17,04 07 2020 22 47,bengaluru india,rt past months doctors across country leading fight covid risking lives keep
9963,10015,52,04 07 2020 20 39,bengaluru india,rt karnataka govt gets damage control mode covid patients die bengaluru waiting ambulances go
9996,10048,85,04 07 2020 19 39,bengaluru india,rt thousands people moved bengaluru saturday fearing surge covid cases amp another lockdown h
10000,10052,89,04 07 2020 19 32,bengaluru south india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
10014,10066,103,04 07 2020 19 15,bengaluru india,rt peraje karnataka govt lost credibility humanity handling covid death cases today haveri health dept people
10083,10135,172,04 07 2020 18 18,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10107,10159,196,04 07 2020 18 04,bengaluru india,rt result coordinated steps taken india along states uts containment amp management covid 19
10137,10189,226,04 07 2020 17 45,bengaluru south india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10141,10193,230,04 07 2020 17 43,bengaluru india,rt one police security person tested positive covid yesterday family members getting tested
10143,10195,232,04 07 2020 17 42,bengaluru india,rt suggesting state govt innovation challenge covid since march today pm announces app
10146,10198,235,04 07 2020 17 40,bengaluru south india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
10147,10199,236,04 07 2020 17 39,bengaluru india,please impose complete lockdown atleast 15 days karnataka recent growth
10169,10221,258,04 07 2020 17 25,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10174,10226,263,04 07 2020 17 18,bengaluru south india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10175,10227,264,04 07 2020 17 17,bengaluru south india,rt come contact bbmp engineer tested positive covid isolated past 4 days
10202,10254,291,04 07 2020 16 57,bengaluru india,rt chennai drops 2k today time cautious optimism assuming number tests done covid
10242,10294,331,04 07 2020 16 44,bengaluru india,rt prime minister addressing karyakartas selfless service nation covid pand
10243,10295,332,04 07 2020 16 43,bengaluru south india,rt bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday 503
10252,10304,341,04 07 2020 16 37,bengaluru india,rt bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday 503
10255,10307,344,04 07 2020 16 37,bengaluru south india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
10257,10309,346,04 07 2020 16 35,bengaluru india,rt okie people issues icmr covid vaccine deadline proceses please use vaccine
10261,10313,350,04 07 2020 16 34,bengaluru india,rt e samvad using technology spread knowledge awareness together fight covid covid19karn
10275,10327,364,04 07 2020 16 28,bengaluru india,rt 22 000 covid cases far telangana 11 000 reported 10 days required find 11 000 ca
10292,10344,381,04 07 2020 16 23,bengaluru india,rt e samvaad joint initiative banashankari resident welfare association banashankari police shri r ashok reven
10294,10346,383,04 07 2020 16 22,bengaluru india,rt karnataka govt gets damage control mode covid patients die bengaluru waiting ambulances go
10299,10351,388,04 07 2020 16 19,bengaluru india,rt fearing another lockdown rising covid cases hundreds people seen highways tumakuru mysuru
10302,10354,391,04 07 2020 16 16,bengaluru india,rt thousands people moved bengaluru saturday fearing surge covid cases amp another lockdown h
10316,10368,405,04 07 2020 16 10,bengaluru india,rt read 9 tweets past month one minister govt forefront covid fight cas
10320,10372,409,04 07 2020 16 07,bengaluru south india,rt karnataka govt reduced random testing see rise number covid cases cover fai
10332,10384,421,04 07 2020 16 01,bengaluru southeast india,rt thousands people moved bengaluru saturday fearing surge covid cases amp another lockdown h
10333,10385,422,04 07 2020 16 00,bengaluru india,l amp teams likely face challenges many levels including reduced budgets delays approved
10348,10400,437,04 07 2020 15 55,bengaluru southeast india,rt guruswamy n bengaluru first cop test positive covid 19 recover says people face coronavirus w
10364,10416,453,04 07 2020 15 46,bengaluru india,rt come contact bbmp engineer tested positive covid isolated past 4 days
10370,10422,459,04 07 2020 15 44,bengaluru india,rt delhi biggest covid fecilty look like hospital soldiers isolated per covid protocol
10376,10428,465,04 07 2020 15 39,bengaluru india,rt karnataka 1839 new covid positive cases reported last 24 hours 439 patients discharged various hospit
10387,10439,476,04 07 2020 15 35,bengaluru india,rt thousands people moved bengaluru saturday fearing surge covid cases amp another lockdown h
10395,10447,484,04 07 2020 15 33,bengaluru india,rt karnataka asymptomatic covid patients 60 years age eligible home isolation free u
10403,10455,492,04 07 2020 15 30,bengaluru india,rt fearing another lockdown rising covid cases hundreds people seen highways tumakuru mysuru
10404,10456,493,04 07 2020 15 29,bengaluru india,rt pls use website register swab collection covid test pls experience symptoms
10414,10466,503,04 07 2020 15 25,bengaluru india,states open coronavirus lockdowns living disability particularly risk second
10420,10472,509,04 07 2020 15 23,bengaluru bangalore india,rt guruswamy n bengaluru first cop test positive covid 19 recover says people face coronavirus w
10435,10487,524,04 07 2020 15 13,bengaluru india,rt covid symptoms getting beds hospitals need know hospital go call 1912 dedi
10465,10517,554,04 07 2020 14 57,bengaluru india,rt bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday 503
10468,10520,557,04 07 2020 14 55,bengaluru south india,rt bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday 503
10469,10521,558,04 07 2020 14 55,bengaluru bangalore india,rt bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday 503
10470,10522,559,04 07 2020 14 55,bengaluru south india,rt fearing another lockdown rising covid cases hundreds people seen highways tumakuru mysuru
10472,10524,561,04 07 2020 14 54,bengaluru bangalore india,rt 42 covid patients died today karnataka 24 bengaluru 1839 new cases state today
10476,10528,565,04 07 2020 14 52,bengaluru india,rt bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday 503
10478,10530,567,04 07 2020 14 52,bengaluru india,rt fearing another lockdown rising covid cases hundreds people seen highways tumakuru mysuru
10479,10531,568,04 07 2020 14 52,bengaluru south india,rt 42 covid patients died today karnataka 24 bengaluru 1839 new cases state today
10481,10533,570,04 07 2020 14 49,bengaluru india,42 covid patients died today karnataka 24 bengaluru 1839 new cases state
10493,10545,582,04 07 2020 14 46,bengaluru india,rt bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday 503
10494,10546,583,04 07 2020 14 46,bengaluru india,rt fearing another lockdown rising covid cases hundreds people seen highways tumakuru mysuru
10500,10552,589,04 07 2020 14 44,bengaluru south india,rt guruswamy n bengaluru first cop test positive covid 19 recover says people face coronavirus w
10504,10556,593,04 07 2020 14 42,bengaluru india,rt 42 covid patients died today karnataka 24 bengaluru 1839 new cases state today
10505,10557,594,04 07 2020 14 41,bengaluru india,bengaluru covid rise week saturday 1172 friday 994 thursday 889 wednesday 735 tuesday
10510,10562,599,04 07 2020 14 39,bengaluru india,rt starting unlock 2 0 holistic picture covid situation india gain insights
10531,10583,620,04 07 2020 14 22,bengaluru south india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10532,10584,621,04 07 2020 14 22,bengaluru south india,rt thousands people moved bengaluru saturday fearing surge covid cases amp another lockdown h
10533,10585,622,04 07 2020 14 22,bengaluru south india,rt karnataka govt gets damage control mode covid patients die bengaluru waiting ambulances go
10547,10599,636,04 07 2020 14 16,bengaluru india,rt madurai reporting less 300 cases day average one week lockdown monday chennai reporting 2000
10556,10608,645,04 07 2020 14 13,bengaluru south india,rt thousands people moved bengaluru saturday fearing surge covid cases amp another lockdown h
10561,10613,650,04 07 2020 14 11,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10581,10633,670,04 07 2020 14 02,bengaluru south india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10592,10644,681,04 07 2020 13 58,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10594,10646,683,04 07 2020 13 57,bengaluru india,rt peraje karnataka govt lost credibility humanity handling covid death cases today haveri health dept people
10608,10660,697,04 07 2020 13 53,bengaluru bangalore india,rt thousands people moved bengaluru saturday fearing surge covid cases amp another lockdown h
10611,10663,700,04 07 2020 13 52,bengaluru south india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10612,10664,701,04 07 2020 13 51,bengaluru bangalore india,rt karnataka govt gets damage control mode covid patients die bengaluru waiting ambulances go
10613,10665,702,04 07 2020 13 51,bengaluru india,rt karnataka govt gets damage control mode covid patients die bengaluru waiting ambulances go
10644,10696,733,04 07 2020 13 43,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10654,10706,743,04 07 2020 13 40,bengaluru india,rt karnataka govt gets damage control mode covid patients die bengaluru waiting ambulances go
10656,10708,745,04 07 2020 13 39,bengaluru india,rt peraje karnataka govt lost credibility humanity handling covid death cases today haveri health dept people
10674,10726,763,04 07 2020 13 32,bengaluru india,rt bengaluru covid status thursday 889 wednesday 735 tuesday 503 monday 738 sunday 783 sa
10676,10728,765,04 07 2020 13 31,bengaluru india,rt prime minister addressing karyakartas selfless service nation covid pand
10713,10765,802,04 07 2020 13 20,bengaluru india,definitely playing games free work study stress try addict lockdown
10723,10775,812,04 07 2020 13 18,bengaluru india,rt kannada wont surprised poor man gets covid money test get treatment helples
10733,10785,822,04 07 2020 13 16,bengaluru india,rt karnataka govt gets damage control mode covid patients die bengaluru waiting ambulances go
10736,10788,825,04 07 2020 13 16,bengaluru india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
10741,10793,830,04 07 2020 13 14,bengaluru india,rt prime minister addressing karyakartas selfless service nation covid pand
10746,10798,835,04 07 2020 13 14,bengaluru india,rt read 9 tweets past month one minister govt forefront covid fight cas
10748,10800,837,04 07 2020 13 13,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10767,10819,856,04 07 2020 13 09,bengaluru india,rt exactly maharashtra needs right covid outbreak spreading hospital beds ventilators sala
10775,10827,864,04 07 2020 13 08,bengaluru south india,covid symptoms getting beds hospitals need know hospital go call 1912
10810,10862,899,04 07 2020 12 59,bengaluru india,rt peraje karnataka govt lost credibility humanity handling covid death cases today haveri health dept people
10821,10873,910,04 07 2020 12 54,bengaluru india,rt peraje karnataka govt lost credibility humanity handling covid death cases today haveri health dept people
10850,10902,939,04 07 2020 12 46,bengaluru india,rt covid infection catch say china
10857,10909,946,04 07 2020 12 43,bengaluru india,world economy hit people facing pandemic since march know end even
10860,10912,949,04 07 2020 12 42,bengaluru india,rt peraje karnataka govt lost credibility humanity handling covid death cases today haveri health dept people
10917,10969,1006,04 07 2020 12 20,bengaluru india,rt pls use website register swab collection covid test pls experience symptoms
10923,10975,1012,04 07 2020 12 18,west bengal india,next generation call 1 age lockdown 2 age covid 19 3 age online
10936,10988,1025,04 07 2020 12 12,bengaluru india,rt ayurveda coronakiller dr giri beaming winner ayurveda covid 19 ayurvedic medicine
10964,11016,1053,04 07 2020 12 02,west bengal india,rt fast tracking covid vaccine independence day announcement sitaram yechury
10970,11022,1059,04 07 2020 11 58,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
11016,11068,1105,04 07 2020 11 40,bengaluru south india,rt madurai reporting less 300 cases day average one week lockdown monday chennai reporting 2000
11030,11082,1119,04 07 2020 11 36,bengaluru india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11060,11112,1149,04 07 2020 11 25,bengaluru south india,rt bloody hell us going another child brutally raped murdered know world
11064,11116,1153,04 07 2020 11 24,bengaluru india,rt prime minister addressing karyakartas selfless service nation covid pand
11085,11137,1174,04 07 2020 11 12,bengaluru south india,rt shameful indianarmy justify use additional space accommodate injured sighting covid protocols
11112,11164,1201,04 07 2020 10 58,bengaluru india,rt madurai reporting less 300 cases day average one week lockdown monday chennai reporting 2000
11141,11193,1230,04 07 2020 10 42,bengaluru south india,rt docs waiting help karnataka fight covid state using us hundreds docs talk daily 20 ci
11167,11219,1256,04 07 2020 10 33,bengaluru india,global acceleration acceleration program startuptoscaleup presents panel discussion envision future
11179,11231,1268,04 07 2020 10 26,bengaluru india,rt veeraru private fever clinics across bengaluru covid19 covid indiafightscorona letsstaytogether bbm
11182,11234,1271,04 07 2020 10 25,bengaluru india,rt come contact bbmp engineer tested positive covid isolated past 4 days
11199,11251,1288,04 07 2020 10 17,bengaluru south india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11212,11264,1301,04 07 2020 10 12,bengaluru india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11292,11344,1381,04 07 2020 09 43,bengaluru india,rt fadnavis visited panvel covid hospital reviewed situation hospital officials panvel infection rate positivity rate
11303,11355,1392,04 07 2020 09 40,bengaluru india,mlc surya mayor devegowda
11314,11366,1403,04 07 2020 09 38,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
11355,11407,1444,04 07 2020 09 26,bengaluru india,rt rna uni know sars cov 2 poor g quadruplex forming sequences extremely rich inverted repeats c
11356,11408,1445,04 07 2020 09 24,bengaluru india,rt 2 need conduct sslc exams pandemic next diploma exams scheduled 15th july
11364,11416,1453,04 07 2020 09 21,bengaluru south india,rt puthiyathalaimurailive stop spreading incorrect news crowne plaza chennai adyar park attached
11375,11427,1464,04 07 2020 09 15,bengaluru india,rt covid 19 responsible managing pandemic national state district local level focus
11407,11459,1496,04 07 2020 09 06,bengaluru south india,rt hear reverse engineering covid vaccine india picked announcement date first bas ab vaccine banana n
11429,11481,1518,04 07 2020 08 58,bengaluru south india,rt covid 19 responsible managing pandemic national state district local level focus
11431,11483,1520,04 07 2020 08 57,bengaluru india,covid 19 short movie short movie via
11433,11485,1522,04 07 2020 08 57,bengaluru india,karnatakamodel othr lockdown required set facilities nd arrangements deal huge
11464,11516,1553,04 07 2020 08 49,bengaluru india,rt one police security person tested positive covid yesterday family members getting tested
11467,11519,1556,04 07 2020 08 48,west bengal india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11498,11550,1587,04 07 2020 08 43,bengaluru south india,rt k taka minsters boasting covid numbers touch 10lakhs easily manage truth people al
11501,11553,1590,04 07 2020 08 42,bengaluru south india,rt rampant corruption procurement medical equipment supplies covid purposes made serio
11506,11558,1595,04 07 2020 08 42,bengaluru south india,rt one police security person tested positive covid yesterday family members getting tested
11514,11566,1603,04 07 2020 08 39,bengaluru india,rt 1 n r u thinking india make triumphant entranc
11534,11586,1623,04 07 2020 08 33,bengaluru india,rt hear reverse engineering covid vaccine india picked announcement date first bas ab vaccine banana n
11535,11587,1624,04 07 2020 08 33,durgapur west bengal india,rt believe 45 days enough develop vaccine since people produced 100 cu
11545,11597,1634,04 07 2020 08 30,bengaluru india,mp startup develops uv c based portable tower combat covid 19 via
11548,11600,1637,04 07 2020 08 30,bengaluru india,rt 3 hours go amp get together share best practices resilience amp recovery covid mis
11574,11626,1663,04 07 2020 08 25,bengaluru india,rt newsalert security guard dineshgundurao tested positive virus saturday covid covid19
11587,11639,1676,04 07 2020 08 22,bengaluru south india,33 students karnataka wrote sslcexam tested covid positive
11592,11644,1681,04 07 2020 08 20,bengaluru india,rt 3 hours go amp get together share best practices resilience amp recovery covid mis
11595,11647,1684,04 07 2020 08 18,west bengal india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11612,11664,1701,04 07 2020 08 13,bengaluru india,rt newsalert security guard dineshgundurao tested positive virus saturday covid covid19
11613,11665,1702,04 07 2020 08 13,bengaluru india,rt hear reverse engineering covid vaccine india picked announcement date first bas ab vaccine banana n
11652,11704,1741,04 07 2020 08 03,bengaluru india,rt ravi tested postive covid
11658,11710,1747,04 07 2020 08 00,bengaluru india,rt bengaluru covid status thursday 889 wednesday 735 tuesday 503 monday 738 sunday 783 sa
11663,11715,1752,04 07 2020 08 00,bengaluru india,newsalert security guard dineshgundurao tested positive virus saturday covid covid19
11673,11725,1762,04 07 2020 07 58,bengaluru south india,archbishop bengaluru mild symptoms covid wish speedy recovery catholicchurch
11681,11733,1770,04 07 2020 07 56,bengaluru south india,rt k taka minsters boasting covid numbers touch 10lakhs easily manage truth people al
11689,11741,1778,04 07 2020 07 54,bengaluru india,rt general hospital leh also designated covid hospital patients beds spaced amp additional area
11690,11742,1779,04 07 2020 07 54,bengaluru south india,rt one police security person tested positive covid yesterday family members getting tested
11697,11749,1786,04 07 2020 07 52,bengaluru india,k taka minsters boasting covid numbers touch 10lakhs easily manage truth peopl
11713,11765,1802,04 07 2020 07 48,bengaluru india,rating systems delivery associate like rate
11715,11767,1804,04 07 2020 07 47,bengaluru south india,rt come contact bbmp engineer tested positive covid isolated past 4 days
11730,11782,1819,04 07 2020 07 40,bengaluru south india,bengaluru covid status thursday 889 wednesday 735 tuesday 503 monday 738 sunday 783 v
11735,11787,1824,04 07 2020 07 39,bengaluru south india,rt us said getting vaccine ready month elite class would gone gaga appre
11739,11791,1828,04 07 2020 07 38,bengaluru india,rt read 9 tweets past month one minister govt forefront covid fight cas
11761,11813,1850,04 07 2020 07 31,bengaluru india,whichever belongs particular day covid
11770,11822,1859,04 07 2020 07 28,bengaluru india,ok covid
11774,11826,1863,04 07 2020 07 27,bengaluru south india,rt come contact bbmp engineer tested positive covid isolated past 4 days
11787,11839,1876,04 07 2020 07 22,bengaluru south india,rt one police security person tested positive covid yesterday family members getting tested
11796,11848,1885,04 07 2020 07 18,bengaluru south india,rt hear reverse engineering covid vaccine india picked announcement date first bas ab vaccine banana n
11798,11850,1887,04 07 2020 07 15,bengaluru india,interested people kindly register amp share others covid volunteers quarantine
11808,11860,1897,04 07 2020 07 11,bengaluru india,dear receiving letters bank reg non operation locker given covid situation n
11823,11875,1912,04 07 2020 06 59,bengaluru india,rt useful slide texas medical association reg risk levels various activities wrt covid
11830,11882,1919,04 07 2020 06 56,bengaluru india,rt bengaluru hanumanthnagar 55 year old covid patient dead body found lying road 3 hours owing delay
11837,11889,1926,04 07 2020 06 53,bengaluru south india,rt one police security person tested positive covid yesterday family members getting tested
11843,11895,1932,04 07 2020 06 49,bengaluru india,sheldon knew long anyone sheldon covid
11844,11896,1933,04 07 2020 06 49,bengaluru india,rt one police security person tested positive covid yesterday family members getting tested
11860,11912,1949,04 07 2020 06 40,bengaluru india,rt e samvaad joint initiative banashankari resident welfare association banashankari police shri r ashok reven
11873,11925,1962,04 07 2020 06 32,bengaluru india,rt andhra pradesh son abandons 80 year old mom tests covid positive via
11876,11928,1965,04 07 2020 06 29,bengaluru india,rt one police security person tested positive covid yesterday family members getting tested
11877,11929,1966,04 07 2020 06 28,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
11881,11933,1970,04 07 2020 06 27,bengaluru india,rt rampant corruption procurement medical equipment supplies covid purposes made serio
11897,11949,1986,04 07 2020 06 18,bengaluru india,rt bm far read 1 apthamitra helpline working 2 delayed ambulances 3 hospitals turning away covid non covid
11900,11952,1989,04 07 2020 06 18,bengaluru india,project hospital chennai india floors visit indianaflooring hospital
11901,11953,1990,04 07 2020 06 18,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
11908,11960,1997,04 07 2020 06 16,bengaluru india,bishop scott girl school patna principal slaps parent questioning library fees transpor
11917,11969,2006,04 07 2020 06 14,bengaluru india,rt read 9 tweets past month one minister govt forefront covid fight cas
11944,11996,2033,04 07 2020 06 05,bengaluru india,helping amp supporting heath agencies work efficiently pandemic situation covid cgi
11956,12008,2045,04 07 2020 05 57,bengaluru india,covid corruption stories public domain pac probing corruption
11957,12009,2046,04 07 2020 05 57,bengaluru india,around time minister tweeting success stories one tiny media outlet put 10 stories covid cor
11958,12010,2047,04 07 2020 05 57,bengaluru india,read 9 tweets past month one minister govt forefront covid fight
11961,12013,2050,04 07 2020 05 55,bengaluru south india,rt one police security person tested positive covid yesterday family members getting tested
11977,12029,2066,04 07 2020 05 46,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
11982,12034,2071,04 07 2020 05 43,bengaluru south india,rt 2 need conduct sslc exams pandemic next diploma exams scheduled 15th july
12006,12058,2095,04 07 2020 05 28,bengaluru india,rt one police security person tested positive covid yesterday family members getting tested
12009,12061,2098,04 07 2020 05 27,bengaluru india,rt bangalore reports 994 cases covid today reports 972 odisha 561 kerala crosses 200 cases first time
12012,12064,2101,04 07 2020 05 26,bengaluru india,rt one police security person tested positive covid yesterday family members getting tested
12037,12089,2126,04 07 2020 05 13,bengaluru karnataka india,far read 1 apthamitra helpline working 2 delayed ambulances 3 hospitals turning away covid
12046,12098,2135,04 07 2020 05 09,bengaluru india,rt covid 19 situation karnataka bad made section media though lack p
12048,12100,2137,04 07 2020 05 09,bengaluru india,rt bangalore reports 994 cases covid today reports 972 odisha 561 kerala crosses 200 cases first time
12056,12108,2145,04 07 2020 05 05,bengaluru india,rt vaccine devlopmnt takes time bcos stringent processes amp necessary safeguards bcos 1 woman deliver baby 9 month
12072,12124,2161,04 07 2020 04 58,bengaluru india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
12087,12139,2176,04 07 2020 04 50,bengaluru india,us said getting vaccine ready month elite class would gone gaga
12095,12147,2184,04 07 2020 04 49,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
12100,12152,2189,04 07 2020 04 46,bengaluru india,one police security person tested positive covid yesterday family members getting tes
12102,12154,2191,04 07 2020 04 45,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
12109,12161,2198,04 07 2020 04 42,bengaluru india,rt cure covid need know bharatbiotech covid19 vaccine candidate covaxi
12112,12164,2201,04 07 2020 04 41,bengaluru india,rt last days deaths covid hitting hard draining everyone mentally physically fo
12114,12166,2203,04 07 2020 04 41,bengaluru india,rt hear reverse engineering covid vaccine india picked announcement date first bas ab vaccine banana n
12121,12173,2210,04 07 2020 04 39,bengaluru india,thread past week getting many calls friends asking dia
12122,12174,2211,04 07 2020 04 39,bengaluru india,last days deaths covid hitting hard draining everyone mentally physic
12123,12175,2212,04 07 2020 04 39,bengaluru india,rampant corruption procurement medical equipment supplies covid purposes made
12132,12184,2221,04 07 2020 04 33,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
12134,12186,2223,04 07 2020 04 33,bengaluru india,rt welcome decision extend free ration 80 cr people till november 2020 thank smt sonia gand
12136,12188,2225,04 07 2020 04 30,bengaluru south india,rt 1000 cases last 24 hrs bangalore alone 2000 cases overall karnataka report
12140,12192,2229,04 07 2020 04 28,bengaluru india,rt vaccine devlopmnt takes time bcos stringent processes amp necessary safeguards bcos 1 woman deliver baby 9 month
12160,12212,2249,04 07 2020 04 16,bengaluru india,rt bloody hell us going another child brutally raped murdered know world
12172,12224,2261,04 07 2020 04 08,bengaluru india,rt hear reverse engineering covid vaccine india picked announcement date first bas ab vaccine banana n
12182,12234,2271,04 07 2020 04 06,bengaluru india,leveraging popular molecular dynamics quantum chemistry applications researchers harnessing power n
12206,12258,2295,04 07 2020 03 53,bengaluru india,big salute covid warriors working tirelessly ground humbling see messages
12213,12265,2302,04 07 2020 03 48,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
12214,12266,2303,04 07 2020 03 47,bengaluru india,rt loss sense smell taste symptom covid 19 however loss common sense associated covidi
12239,12291,2328,04 07 2020 03 36,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
12240,12292,2329,04 07 2020 03 36,bengaluru india,kannada director film team would red carpet cannes year unfortunate covid
12262,12314,2351,04 07 2020 03 28,bengaluru india,social distancing proven prevent spread coronavirus wear mask stay home avoid crowds thou
12268,12320,2357,04 07 2020 03 25,bengaluru south india,rt us said getting vaccine ready month elite class would gone gaga appre
12293,12345,2382,04 07 2020 03 10,bengaluru india,timely tests proper response timely assistance timely reports excuse toomanybacklogsfortesting
12298,12350,2387,04 07 2020 03 08,bengaluru india,rt us said getting vaccine ready month elite class would gone gaga appre
